Ano,Presunto_Responsable,Latitud,Longitud,Total_de_Victimas_del_Caso
2004,GRUPO PARAMILITAR,2.484286091,-71.919169926,1
2004,GUERRILLA,2.484286091,-71.919169926,1
2004,GUERRILLA,2.484286091,-71.919169926,1
2005,GRUPO PARAMILITAR,2.484286091,-71.919169926,1
2005,GUERRILLA,2.484286091,-71.919169926,1
2005,GUERRILLA,2.484286091,-71.919169926,1
2005,GRUPO ARMADO NO IDENTIFICADO,2.484286091,-71.919169926,1
2005,GRUPO PARAMILITAR,2.484286091,-71.919169926,1
2005,GRUPO PARAMILITAR,2.484286091,-71.919169926,1
2006,GUERRILLA,2.484286091,-71.919169926,1
2006,GRUPO PARAMILITAR,2.484286091,-71.919169926,1
2006,GUERRILLA,2.484286091,-71.919169926,1
2006,GRUPO ARMADO NO IDENTIFICADO,2.484286091,-71.919169926,1
2007,GUERRILLA,2.484286091,-71.919169926,1
2007,GUERRILLA,2.484286091,-71.919169926,1
2007,GRUPO ARMADO NO IDENTIFICADO,2.484286091,-71.919169926,1
2008,GRUPO ARMADO NO IDENTIFICADO,2.484286091,-71.919169926,1
2008,GUERRILLA,2.484286091,-71.919169926,1
2008,GUERRILLA,2.484286091,-71.919169926,1
2008,GUERRILLA,2.484286091,-71.919169926,1
2009,GUERRILLA,2.484286091,-71.919169926,1
2009,GUERRILLA,2.484286091,-71.919169926,1
2009,GUERRILLA,2.484286091,-71.919169926,2
2009,GUERRILLA,2.484286091,-71.919169926,1
2010,GUERRILLA,2.484286091,-71.919169926,1
2010,GUERRILLA,2.484286091,-71.919169926,1
2010,DESCONOCIDO,2.484286091,-71.919169926,4
2010,GUERRILLA,2.484286091,-71.919169926,1
2010,GUERRILLA,2.484286091,-71.919169926,1
2012,GUERRILLA,2.484286091,-71.919169926,1
2013,GUERRILLA,2.484286091,-71.919169926,1
2008,GUERRILLA,2.484286091,-71.919169926,1
2010,GUERRILLA,2.484286091,-71.919169926,1
2005,GUERRILLA,2.484286091,-71.919169926,1
2013,GUERRILLA,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2007,GUERRILLA,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2001,GUERRILLA,2.484286091,-71.919169926,1
2010,GUERRILLA,2.484286091,-71.919169926,1
2004,GUERRILLA,2.484286091,-71.919169926,1
2014,GUERRILLA,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2001,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,GUERRILLA,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2005,DESCONOCIDO,2.484286091,-71.919169926,1
2006,GUERRILLA,2.3612386944,-73.1577461749,1
2013,GUERRILLA,2.484286091,-71.919169926,2
1994,GUERRILLA,1.924531973,-72.12859569,1
2004,GUERRILLA,2.421444806,-69.84001585,1
2008,GUERRILLA,2.421444806,-69.84001585,1
2005,DESCONOCIDO,2.582829542,-68.257990327,1
2005,DESCONOCIDO,2.582829542,-68.257990327,1
2005,DESCONOCIDO,2.582829542,-68.257990327,1
2005,DESCONOCIDO,2.312179782,-67.520605688,1
2008,GUERRILLA,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2013,GUERRILLA,2.727842865,-68.816612721,1
2013,GUERRILLA,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2011,GUERRILLA,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2005,DESCONOCIDO,2.727842865,-68.816612721,1
2001,GUERRILLA,3.140558454,-69.697134231,1
2005,GUERRILLA,3.140558454,-69.697134231,1
2012,GUERRILLA,3.140558454,-69.697134231,12
2005,DESCONOCIDO,3.140558454,-69.697134231,1
2005,DESCONOCIDO,3.140558454,-69.697134231,1
2005,DESCONOCIDO,3.140558454,-69.697134231,1
2005,DESCONOCIDO,3.140558454,-69.697134231,1
2005,DESCONOCIDO,3.140558454,-69.697134231,1
2005,DESCONOCIDO,3.140558454,-69.697134231,1
2005,DESCONOCIDO,3.140558454,-69.697134231,1
2005,DESCONOCIDO,3.140558454,-69.697134231,1
2005,DESCONOCIDO,3.140558454,-69.697134231,1
2005,DESCONOCIDO,3.140558454,-69.697134231,1
2005,GRUPO ARMADO NO IDENTIFICADO,3.516363079,-68.008347279,1
2005,GRUPO ARMADO NO IDENTIFICADO,3.516363079,-68.008347279,1
2004,GUERRILLA,3.516363079,-68.008347279,1
2005,GUERRILLA,3.516363079,-68.008347279,1
2007,GUERRILLA,3.516363079,-68.008347279,1
2009,GUERRILLA,3.516363079,-68.008347279,1
2005,GUERRILLA,3.516363079,-68.008347279,1
2005,DESCONOCIDO,3.516363079,-68.008347279,1
2005,DESCONOCIDO,3.516363079,-68.008347279,1
2005,DESCONOCIDO,3.516363079,-68.008347279,1
2005,DESCONOCIDO,3.516363079,-68.008347279,1
2005,DESCONOCIDO,3.516363079,-68.008347279,1
2005,DESCONOCIDO,3.516363079,-68.008347279,1
2005,DESCONOCIDO,3.516363079,-68.008347279,1
1998,GUERRILLA,-1.101032624,-71.938933582,1
2005,DESCONOCIDO,-1.101032624,-71.938933582,1
2005,DESCONOCIDO,-1.101032624,-71.938933582,1
2005,DESCONOCIDO,-1.101032624,-71.938933582,1
2005,DESCONOCIDO,-1.101032624,-71.938933582,1
2005,DESCONOCIDO,-1.91085406,-71.148404895,1
2002,GUERRILLA,-0.125016381,-71.104878047,1
2006,GUERRILLA,-0.125016381,-71.104878047,1
2013,GUERRILLA,-0.125016381,-71.104878047,1
2002,GUERRILLA,-1.509799605,-72.444429655,1
2005,GUERRILLA,-1.509799605,-72.444429655,1
2014,GUERRILLA,-1.509799605,-72.444429655,1
2003,GUERRILLA,-1.997234795,-72.723615655,1
2008,GUERRILLA,-1.997234795,-72.723615655,1
2005,GRUPO ARMADO NO IDENTIFICADO,-3.530058784,-70.04513691,1
2005,GRUPO ARMADO NO IDENTIFICADO,-3.530058784,-70.04513691,1
1996,GUERRILLA,-3.530058784,-70.04513691,1
2003,GUERRILLA,-3.530058784,-70.04513691,1
2005,DESCONOCIDO,-3.530058784,-70.04513691,1
2005,DESCONOCIDO,-3.530058784,-70.04513691,1
1999,GUERRILLA,-3.530058784,-70.04513691,1
2005,DESCONOCIDO,-3.530058784,-70.04513691,1
2005,GRUPO ARMADO NO IDENTIFICADO,12.543115116,-81.717623824,1
2005,GUERRILLA,0.911149515,-76.744954473,1
2003,GUERRILLA,0.911149515,-76.744954473,1
2004,GUERRILLA,0.911149515,-76.744954473,1
2004,GUERRILLA,0.911149515,-76.744954473,2
2004,GUERRILLA,0.911149515,-76.744954473,1
2004,GUERRILLA,0.911149515,-76.744954473,1
2006,GUERRILLA,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2013,GUERRILLA,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2005,DESCONOCIDO,0.911149515,-76.744954473,1
2004,DESCONOCIDO,0.42012589,-76.770670262,1
2005,GRUPO ARMADO NO IDENTIFICADO,0.42012589,-76.770670262,1
2005,GRUPO ARMADO NO IDENTIFICADO,0.42012589,-76.770670262,1
2005,GUERRILLA,0.42012589,-76.770670262,1
2000,GUERRILLA,0.42012589,-76.770670262,1
2001,GUERRILLA,0.42012589,-76.770670262,1
2002,GRUPO PARAMILITAR,0.42012589,-76.770670262,1
2003,GUERRILLA,0.42012589,-76.770670262,1
2004,GRUPO ARMADO NO IDENTIFICADO,0.42012589,-76.770670262,1
2004,GRUPO PARAMILITAR,0.42012589,-76.770670262,1
2004,GRUPO PARAMILITAR,0.42012589,-76.770670262,1
2005,GUERRILLA,0.42012589,-76.770670262,1
2005,GRUPO PARAMILITAR,0.42012589,-76.770670262,1
2005,GRUPO PARAMILITAR,0.42012589,-76.770670262,1
2007,GUERRILLA,0.42012589,-76.770670262,1
2008,GUERRILLA,0.42012589,-76.770670262,1
2011,GUERRILLA,0.42012589,-76.770670262,1
2013,GUERRILLA,0.42012589,-76.770670262,1
2004,GUERRILLA,0.42012589,-76.770670262,2
2005,DESCONOCIDO,0.42012589,-76.770670262,1
2005,DESCONOCIDO,0.42012589,-76.770670262,1
2005,DESCONOCIDO,0.42012589,-76.770670262,1
2005,DESCONOCIDO,0.42012589,-76.770670262,1
2005,DESCONOCIDO,0.42012589,-76.770670262,1
2005,DESCONOCIDO,0.42012589,-76.770670262,1
2005,DESCONOCIDO,0.42012589,-76.770670262,1
2005,DESCONOCIDO,0.42012589,-76.770670262,1
2005,DESCONOCIDO,0.42012589,-76.770670262,1
2005,DESCONOCIDO,0.42012589,-76.770670262,1
2005,DESCONOCIDO,0.42012589,-76.770670262,1
2005,DESCONOCIDO,0.42012589,-76.770670262,1
2005,DESCONOCIDO,0.42012589,-76.770670262,1
2005,DESCONOCIDO,0.42012589,-76.770670262,1
2000,GRUPO ARMADO NO IDENTIFICADO,1.036021482,-76.977516835,1
2001,GUERRILLA,1.036021482,-76.977516835,1
2005,DESCONOCIDO,1.036021482,-76.977516835,1
1998,GUERRILLA,0.272449048,-76.845104586,1
2000,GUERRILLA,0.272449048,-76.845104586,1
2002,GRUPO ARMADO NO IDENTIFICADO,0.272449048,-76.845104586,1
2002,GUERRILLA,0.272449048,-76.845104586,1
2003,GUERRILLA,0.272449048,-76.845104586,1
2006,GUERRILLA,0.272449048,-76.845104586,1
2006,GUERRILLA,0.272449048,-76.845104586,1
2007,GUERRILLA,0.272449048,-76.845104586,1
2008,GUERRILLA,0.272449048,-76.845104586,1
2010,GUERRILLA,0.272449048,-76.845104586,1
2013,GUERRILLA,0.272449048,-76.845104586,1
2009,GUERRILLA,0.272449048,-76.845104586,1
2005,DESCONOCIDO,0.272449048,-76.845104586,1
2005,DESCONOCIDO,0.272449048,-76.845104586,1
2005,DESCONOCIDO,0.272449048,-76.845104586,1
2005,DESCONOCIDO,0.272449048,-76.845104586,1
2005,DESCONOCIDO,0.272449048,-76.845104586,1
2005,DESCONOCIDO,0.272449048,-76.845104586,1
2005,DESCONOCIDO,0.272449048,-76.845104586,1
2005,DESCONOCIDO,0.272449048,-76.845104586,1
2005,DESCONOCIDO,0.272449048,-76.845104586,1
2005,DESCONOCIDO,1.136071096,-76.847266606,1
2013,GUERRILLA,0.05947197,-75.064793271,1
2011,GUERRILLA,0.05947197,-75.064793271,1
2000,GRUPO ARMADO NO IDENTIFICADO,0.05947197,-75.064793271,1
2004,GUERRILLA,0.05947197,-75.064793271,1
2004,GUERRILLA,0.05947197,-75.064793271,1
2005,GUERRILLA,0.05947197,-75.064793271,1
2005,GUERRILLA,0.05947197,-75.064793271,1
2006,GUERRILLA,0.05947197,-75.064793271,1
2006,GUERRILLA,0.05947197,-75.064793271,1
2007,GUERRILLA,0.05947197,-75.064793271,1
2007,GUERRILLA,0.05947197,-75.064793271,1
2008,GUERRILLA,0.05947197,-75.064793271,1
2008,GUERRILLA,0.05947197,-75.064793271,1
2009,GUERRILLA,0.05947197,-75.064793271,1
2009,GRUPO ARMADO NO IDENTIFICADO,0.05947197,-75.064793271,2
2010,GUERRILLA,0.05947197,-75.064793271,1
2010,GUERRILLA,0.05947197,-75.064793271,1
2010,GUERRILLA,0.05947197,-75.064793271,1
2010,GRUPO ARMADO NO IDENTIFICADO,0.05947197,-75.064793271,1
2011,GRUPO ARMADO NO IDENTIFICADO,0.05947197,-75.064793271,1
2011,GUERRILLA,0.05947197,-75.064793271,1
2011,GUERRILLA,0.05947197,-75.064793271,1
2011,GUERRILLA,0.05947197,-75.064793271,1
2012,GUERRILLA,0.05947197,-75.064793271,1
2013,GUERRILLA,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2003,GUERRILLA,0.05947197,-75.064793271,1
2013,GUERRILLA,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2005,DESCONOCIDO,0.05947197,-75.064793271,1
2002,GUERRILLA,0.746432215,-75.880229785,1
2001,GUERRILLA,0.746432215,-75.880229785,1
2005,GRUPO ARMADO NO IDENTIFICADO,0.746432215,-75.880229785,1
2005,GRUPO ARMADO NO IDENTIFICADO,0.746432215,-75.880229785,1
1997,GUERRILLA,0.746432215,-75.880229785,1
2003,GUERRILLA,0.746432215,-75.880229785,1
2003,GUERRILLA,0.746432215,-75.880229785,1
2004,GUERRILLA,0.746432215,-75.880229785,1
2004,GUERRILLA,0.746432215,-75.880229785,1
2005,GUERRILLA,0.746432215,-75.880229785,1
2005,GUERRILLA,0.746432215,-75.880229785,2
2005,GUERRILLA,0.746432215,-75.880229785,1
2005,GUERRILLA,0.746432215,-75.880229785,1
2005,GUERRILLA,0.746432215,-75.880229785,1
2005,GUERRILLA,0.746432215,-75.880229785,1
2005,GUERRILLA,0.746432215,-75.880229785,1
2005,GUERRILLA,0.746432215,-75.880229785,1
2006,GUERRILLA,0.746432215,-75.880229785,1
2006,GUERRILLA,0.746432215,-75.880229785,1
2006,GUERRILLA,0.746432215,-75.880229785,1
2006,GUERRILLA,0.746432215,-75.880229785,1
2006,GRUPO ARMADO NO IDENTIFICADO,0.746432215,-75.880229785,1
2006,GUERRILLA,0.746432215,-75.880229785,1
2006,GUERRILLA,0.746432215,-75.880229785,1
2007,GUERRILLA,0.746432215,-75.880229785,1
2007,GUERRILLA,0.746432215,-75.880229785,1
2007,GUERRILLA,0.746432215,-75.880229785,1
2007,GUERRILLA,0.746432215,-75.880229785,5
2008,GUERRILLA,0.746432215,-75.880229785,1
2008,GUERRILLA,0.746432215,-75.880229785,1
2008,GUERRILLA,0.746432215,-75.880229785,1
2008,GUERRILLA,0.746432215,-75.880229785,1
2008,GUERRILLA,0.746432215,-75.880229785,1
2010,GUERRILLA,0.746432215,-75.880229785,1
2010,GUERRILLA,0.746432215,-75.880229785,1
2010,GUERRILLA,0.746432215,-75.880229785,1
2010,GUERRILLA,0.746432215,-75.880229785,1
2010,GUERRILLA,0.746432215,-75.880229785,1
2010,GUERRILLA,0.746432215,-75.880229785,2
2010,GUERRILLA,0.746432215,-75.880229785,1
2010,GUERRILLA,0.746432215,-75.880229785,1
2011,GUERRILLA,0.746432215,-75.880229785,1
2012,GUERRILLA,0.746432215,-75.880229785,1
2012,GUERRILLA,0.746432215,-75.880229785,1
2013,GUERRILLA,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2014,GUERRILLA,0.746432215,-75.880229785,1
2015,GUERRILLA,0.746432215,-75.880229785,1
2013,GUERRILLA,0.746432215,-75.880229785,1
2014,GUERRILLA,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
2005,DESCONOCIDO,0.746432215,-75.880229785,1
